,country,lat,long,outcome,date,value
1378,Nigeria,9.081746,8.675196,death,2015-03-11,8
1379,Nigeria,9.081746,8.675196,death,2015-03-12,8
1380,Nigeria,9.081746,8.675196,death,2015-03-13,8
1381,Nigeria,9.081746,8.675196,death,2015-03-16,8
1382,Nigeria,9.081746,8.675196,death,2015-03-17,8
1383,Nigeria,9.081746,8.675196,death,2015-03-18,8
1384,Nigeria,9.081746,8.675196,death,2015-03-20,8
1385,Nigeria,9.081746,8.675196,death,2015-03-23,8
1386,Nigeria,9.081746,8.675196,death,2015-03-24,8
1387,Nigeria,9.081746,8.675196,death,2015-03-25,8
1388,Nigeria,9.081746,8.675196,death,2015-03-26,8
1389,Nigeria,9.081746,8.675196,death,2015-03-27,8
1390,Nigeria,9.081746,8.675196,death,2015-04-07,8
1391,Nigeria,9.081746,8.675196,death,2015-04-09,8
1392,Nigeria,9.081746,8.675196,death,2015-04-13,8
1393,Nigeria,9.081746,8.675196,death,2015-04-14,8
1394,Nigeria,9.081746,8.675196,death,2015-04-15,8
1395,Nigeria,9.081746,8.675196,death,2015-04-16,8
1396,Nigeria,9.081746,8.675196,death,2015-04-17,8
1397,Nigeria,9.081746,8.675196,death,2015-04-20,8
1398,Nigeria,9.081746,8.675196,death,2015-04-21,8
1399,Nigeria,9.081746,8.675196,death,2015-04-22,8
1400,Nigeria,9.081746,8.675196,death,2015-04-23,8
1401,Nigeria,9.081746,8.675196,death,2015-04-24,8
1402,Nigeria,9.081746,8.675196,death,2015-04-27,8
1403,Nigeria,9.081746,8.675196,death,2015-04-28,8
1404,Nigeria,9.081746,8.675196,death,2015-04-30,8
1405,Nigeria,9.081746,8.675196,death,2015-05-01,8
1406,Nigeria,9.081746,8.675196,death,2015-05-04,8
1407,Nigeria,9.081746,8.675196,death,2015-05-05,8
1408,Nigeria,9.081746,8.675196,death,2015-05-06,8
1409,Nigeria,9.081746,8.675196,death,2015-05-07,8
1410,Nigeria,9.081746,8.675196,death,2015-05-08,8
1411,Nigeria,9.081746,8.675196,death,2015-05-11,8
1412,Nigeria,9.081746,8.675196,death,2015-05-12,8
1413,Nigeria,9.081746,8.675196,death,2015-05-13,8
1414,Nigeria,9.081746,8.675196,death,2015-05-14,8
1415,Nigeria,9.081746,8.675196,death,2015-05-15,8
1416,Nigeria,9.081746,8.675196,death,2015-05-18,8
1417,Nigeria,9.081746,8.675196,death,2015-05-19,8
1418,Nigeria,9.081746,8.675196,death,2015-05-20,8
1419,Nigeria,9.081746,8.675196,death,2015-05-21,8
1420,Nigeria,9.081746,8.675196,death,2015-05-22,8
1421,Nigeria,9.081746,8.675196,death,2015-05-25,8
1422,Nigeria,9.081746,8.675196,death,2015-05-26,8
1423,Nigeria,9.081746,8.675196,death,2015-05-27,8
1424,Nigeria,9.081746,8.675196,death,2015-05-28,8
1425,Nigeria,9.081746,8.675196,death,2015-05-29,8
1426,Nigeria,9.081746,8.675196,death,2015-06-01,8
1427,Nigeria,9.081746,8.675196,death,2015-06-02,8
1428,Nigeria,9.081746,8.675196,death,2015-06-03,8
1429,Nigeria,9.081746,8.675196,death,2015-06-04,8
1430,Nigeria,9.081746,8.675196,death,2015-06-05,8
1431,Nigeria,9.081746,8.675196,death,2015-06-08,8
1432,Nigeria,9.081746,8.675196,death,2015-06-09,8
1433,Nigeria,9.081746,8.675196,death,2015-06-10,8
1434,Nigeria,9.081746,8.675196,death,2015-06-11,8
1435,Nigeria,9.081746,8.675196,death,2015-06-12,8
1436,Nigeria,9.081746,8.675196,death,2015-06-15,8
1437,Nigeria,9.081746,8.675196,death,2015-06-16,8
1438,Nigeria,9.081746,8.675196,death,2015-06-17,8
1439,Nigeria,9.081746,8.675196,death,2015-06-18,8
1440,Nigeria,9.081746,8.675196,death,2015-06-19,8
1441,Nigeria,9.081746,8.675196,death,2015-06-22,8
1442,Nigeria,9.081746,8.675196,death,2015-06-23,8
1443,Nigeria,9.081746,8.675196,death,2015-06-24,8
1444,Nigeria,9.081746,8.675196,death,2015-06-25,8
1445,Nigeria,9.081746,8.675196,death,2015-06-26,8
1446,Nigeria,9.081746,8.675196,death,2015-06-29,8
1447,Nigeria,9.081746,8.675196,death,2015-06-30,8
1448,Nigeria,9.081746,8.675196,death,2015-07-01,8
1449,Nigeria,9.081746,8.675196,death,2015-07-02,8
1450,Nigeria,9.081746,8.675196,death,2015-07-03,8
1451,Nigeria,9.081746,8.675196,death,2015-07-06,8
1452,Nigeria,9.081746,8.675196,death,2015-07-07,8
1453,Nigeria,9.081746,8.675196,death,2015-07-08,8
1454,Nigeria,9.081746,8.675196,death,2015-07-09,8
1455,Nigeria,9.081746,8.675196,death,2015-07-10,8
1456,Nigeria,9.081746,8.675196,death,2015-07-13,8
1457,Nigeria,9.081746,8.675196,death,2015-07-14,8
1458,Nigeria,9.081746,8.675196,death,2015-07-15,8
1459,Nigeria,9.081746,8.675196,death,2015-07-16,8
1460,Nigeria,9.081746,8.675196,death,2015-07-17,8
1461,Nigeria,9.081746,8.675196,death,2015-07-20,8
1462,Nigeria,9.081746,8.675196,death,2015-07-21,8
1463,Nigeria,9.081746,8.675196,death,2015-07-22,8
1464,Nigeria,9.081746,8.675196,death,2015-07-23,8
1465,Nigeria,9.081746,8.675196,death,2015-07-24,8
1466,Nigeria,9.081746,8.675196,death,2015-07-27,8
1467,Nigeria,9.081746,8.675196,death,2015-07-28,8
1468,Nigeria,9.081746,8.675196,death,2015-07-29,8
1469,Nigeria,9.081746,8.675196,death,2015-07-30,8
1470,Nigeria,9.081746,8.675196,death,2015-07-31,8
1471,Nigeria,9.081746,8.675196,death,2015-08-03,8
1472,Nigeria,9.081746,8.675196,death,2015-08-04,8
1473,Nigeria,9.081746,8.675196,death,2015-08-05,8
1474,Nigeria,9.081746,8.675196,death,2015-08-06,8
1475,Nigeria,9.081746,8.675196,death,2015-08-07,8
1476,Nigeria,9.081746,8.675196,death,2015-08-10,8
1477,Nigeria,9.081746,8.675196,death,2015-08-11,8
1478,Nigeria,9.081746,8.675196,death,2015-08-12,8
1479,Nigeria,9.081746,8.675196,death,2015-08-13,8
1480,Nigeria,9.081746,8.675196,death,2015-08-14,8
1481,Nigeria,9.081746,8.675196,death,2015-08-17,8
1482,Nigeria,9.081746,8.675196,death,2015-08-18,8
1483,Nigeria,9.081746,8.675196,death,2015-08-19,8
1484,Nigeria,9.081746,8.675196,death,2015-08-20,8
1485,Nigeria,9.081746,8.675196,death,2015-08-21,8
1486,Nigeria,9.081746,8.675196,death,2015-08-24,8
1487,Nigeria,9.081746,8.675196,death,2015-08-25,8
1488,Nigeria,9.081746,8.675196,death,2015-08-26,8
1489,Nigeria,9.081746,8.675196,death,2015-08-27,8
1490,Nigeria,9.081746,8.675196,death,2015-08-28,8
1491,Nigeria,9.081746,8.675196,death,2015-08-31,8
1492,Nigeria,9.081746,8.675196,death,2015-09-01,8
1493,Nigeria,9.081746,8.675196,death,2015-09-02,8
1494,Nigeria,9.081746,8.675196,death,2015-09-03,8
1495,Nigeria,9.081746,8.675196,death,2015-09-04,8
1496,Nigeria,9.081746,8.675196,death,2015-09-07,8
1497,Nigeria,9.081746,8.675196,death,2015-09-08,8
1498,Nigeria,9.081746,8.675196,death,2015-09-09,8
1499,Nigeria,9.081746,8.675196,death,2015-09-10,8
1500,Nigeria,9.081746,8.675196,death,2015-09-11,8
1501,Nigeria,9.081746,8.675196,death,2015-09-14,8
1502,Nigeria,9.081746,8.675196,death,2015-09-15,8
1503,Nigeria,9.081746,8.675196,death,2015-09-16,8
1504,Nigeria,9.081746,8.675196,death,2015-09-17,8
1505,Nigeria,9.081746,8.675196,death,2015-09-18,8
1506,Nigeria,9.081746,8.675196,death,2015-09-21,8
1507,Nigeria,9.081746,8.675196,death,2015-09-22,8
1508,Nigeria,9.081746,8.675196,death,2015-09-23,8
1509,Nigeria,9.081746,8.675196,death,2015-09-24,8
1510,Nigeria,9.081746,8.675196,death,2015-09-25,8
1511,Nigeria,9.081746,8.675196,death,2015-09-28,8
1512,Nigeria,9.081746,8.675196,death,2015-09-29,8
1513,Nigeria,9.081746,8.675196,death,2015-09-30,8
1514,Nigeria,9.081746,8.675196,death,2015-10-01,8
1515,Nigeria,9.081746,8.675196,death,2015-10-02,8
1516,Nigeria,9.081746,8.675196,death,2015-10-05,8
1517,Nigeria,9.081746,8.675196,death,2015-10-06,8
1518,Nigeria,9.081746,8.675196,death,2015-10-07,8
1519,Nigeria,9.081746,8.675196,death,2015-10-08,8
1520,Nigeria,9.081746,8.675196,death,2015-10-09,8
1521,Nigeria,9.081746,8.675196,death,2015-10-13,8
1522,Nigeria,9.081746,8.675196,death,2015-10-15,8
1523,Nigeria,9.081746,8.675196,death,2015-10-16,8
1524,Nigeria,9.081746,8.675196,death,2015-10-20,8
1525,Nigeria,9.081746,8.675196,death,2015-10-22,8
1526,Nigeria,9.081746,8.675196,death,2015-10-23,8
1527,Nigeria,9.081746,8.675196,death,2015-10-26,8
1528,Nigeria,9.081746,8.675196,death,2015-10-27,8
1529,Nigeria,9.081746,8.675196,death,2015-10-29,8
1530,Nigeria,9.081746,8.675196,death,2015-10-30,8
1531,Nigeria,9.081746,8.675196,death,2015-11-03,8
1532,Nigeria,9.081746,8.675196,death,2015-11-05,8
1533,Nigeria,9.081746,8.675196,death,2015-11-06,8
1534,Nigeria,9.081746,8.675196,death,2015-11-10,8
1535,Nigeria,9.081746,8.675196,death,2015-11-11,8
1536,Nigeria,9.081746,8.675196,death,2015-11-12,8
1537,Nigeria,9.081746,8.675196,death,2015-11-16,8
1538,Nigeria,9.081746,8.675196,death,2015-11-17,8
1539,Nigeria,9.081746,8.675196,death,2015-11-20,8
1540,Nigeria,9.081746,8.675196,death,2015-11-24,8
1541,Nigeria,9.081746,8.675196,death,2015-11-26,8
1542,Nigeria,9.081746,8.675196,death,2015-12-01,8
1543,Nigeria,9.081746,8.675196,death,2015-12-02,8
1544,Nigeria,9.081746,8.675196,death,2015-12-03,8
1545,Nigeria,9.081746,8.675196,death,2015-12-09,8
1546,Nigeria,9.081746,8.675196,death,2015-12-10,8
1547,Nigeria,9.081746,8.675196,death,2015-12-11,8
1548,Nigeria,9.081746,8.675196,death,2015-12-15,8
1549,Nigeria,9.081746,8.675196,death,2015-12-16,8
1550,Nigeria,9.081746,8.675196,death,2015-12-17,8
1551,Nigeria,9.081746,8.675196,death,2015-12-22,8
1552,Nigeria,9.081746,8.675196,death,2015-12-23,8
1553,Nigeria,9.081746,8.675196,death,2015-12-29,8
1554,Nigeria,9.081746,8.675196,death,2016-03-23,8
1555,Senegal,14.49632,-14.452312,cases,2014-09-05,1
1556,Senegal,14.49632,-14.452312,cases,2014-09-08,1
1557,Senegal,14.49632,-14.452312,cases,2014-09-12,1
1558,Senegal,14.49632,-14.452312,cases,2014-09-16,1
1559,Senegal,14.49632,-14.452312,cases,2014-09-18,1
1560,Senegal,14.49632,-14.452312,cases,2014-09-22,1
1561,Senegal,14.49632,-14.452312,cases,2014-09-24,1
1562,Senegal,14.49632,-14.452312,cases,2014-09-26,1
1563,Senegal,14.49632,-14.452312,cases,2014-10-01,1
1564,Senegal,14.49632,-14.452312,cases,2014-10-03,1
1565,Senegal,14.49632,-14.452312,cases,2014-10-08,1
1566,Senegal,14.49632,-14.452312,cases,2014-10-10,1
1567,Senegal,14.49632,-14.452312,cases,2014-10-15,1
1568,Senegal,14.49632,-14.452312,cases,2014-10-17,1
1569,Senegal,14.49632,-14.452312,cases,2014-10-22,1
1570,Senegal,14.49632,-14.452312,cases,2014-10-25,1
1571,Senegal,14.49632,-14.452312,cases,2014-10-29,1
1572,Senegal,14.49632,-14.452312,cases,2014-10-31,1
1573,Senegal,14.49632,-14.452312,cases,2014-11-05,1
1574,Senegal,14.49632,-14.452312,cases,2014-11-07,1
1575,Senegal,14.49632,-14.452312,cases,2014-11-12,1
1576,Senegal,14.49632,-14.452312,cases,2014-11-14,1
1577,Senegal,14.49632,-14.452312,cases,2014-11-19,1
1578,Senegal,14.49632,-14.452312,cases,2014-11-21,1
1579,Senegal,14.49632,-14.452312,cases,2014-11-26,1
1580,Senegal,14.49632,-14.452312,cases,2014-12-01,1
1581,Senegal,14.49632,-14.452312,cases,2014-12-03,1
1582,Senegal,14.49632,-14.452312,cases,2014-12-10,1
1583,Senegal,14.49632,-14.452312,cases,2014-12-15,1
1584,Senegal,14.49632,-14.452312,cases,2014-12-17,1
1585,Senegal,14.49632,-14.452312,cases,2014-12-22,1
1586,Senegal,14.49632,-14.452312,cases,2014-12-23,1
1587,Senegal,14.49632,-14.452312,cases,2014-12-24,1
1588,Senegal,14.49632,-14.452312,cases,2014-12-26,1
1589,Senegal,14.49632,-14.452312,cases,2014-12-29,1
1590,Senegal,14.49632,-14.452312,cases,2014-12-30,1
1591,Senegal,14.49632,-14.452312,cases,2014-12-31,1
1592,Senegal,14.49632,-14.452312,cases,2015-01-02,1
1593,Senegal,14.49632,-14.452312,cases,2015-01-05,1
1594,Senegal,14.49632,-14.452312,cases,2015-01-06,1
1595,Senegal,14.49632,-14.452312,cases,2015-01-07,1
1596,Senegal,14.49632,-14.452312,cases,2015-01-14,1
1597,Senegal,14.49632,-14.452312,cases,2015-01-15,1
1598,Senegal,14.49632,-14.452312,cases,2015-01-16,1
1599,Senegal,14.49632,-14.452312,cases,2015-01-19,1
1600,Senegal,14.49632,-14.452312,cases,2015-01-20,1
1601,Senegal,14.49632,-14.452312,cases,2015-01-21,1
1602,Senegal,14.49632,-14.452312,cases,2015-01-22,1
1603,Senegal,14.49632,-14.452312,cases,2015-01-23,1
1604,Senegal,14.49632,-14.452312,cases,2015-01-26,1
1605,Senegal,14.49632,-14.452312,cases,2015-01-27,1
1606,Senegal,14.49632,-14.452312,cases,2015-01-28,1
1607,Senegal,14.49632,-14.452312,cases,2015-01-29,1
1608,Senegal,14.49632,-14.452312,cases,2015-01-30,1
1609,Senegal,14.49632,-14.452312,cases,2015-02-02,1
1610,Senegal,14.49632,-14.452312,cases,2015-02-03,1
1611,Senegal,14.49632,-14.452312,cases,2015-02-04,1
1612,Senegal,14.49632,-14.452312,cases,2015-02-05,1
1613,Senegal,14.49632,-14.452312,cases,2015-02-06,1
1614,Senegal,14.49632,-14.452312,cases,2015-02-10,1
1615,Senegal,14.49632,-14.452312,cases,2015-02-11,1
1616,Senegal,14.49632,-14.452312,cases,2015-02-12,1
1617,Senegal,14.49632,-14.452312,cases,2015-02-13,1
1618,Senegal,14.49632,-14.452312,cases,2015-02-16,1
1619,Senegal,14.49632,-14.452312,cases,2015-02-17,1
1620,Senegal,14.49632,-14.452312,cases,2015-02-18,1
1621,Senegal,14.49632,-14.452312,cases,2015-02-19,1
1622,Senegal,14.49632,-14.452312,cases,2015-02-20,1
1623,Senegal,14.49632,-14.452312,cases,2015-02-23,1
1624,Senegal,14.49632,-14.452312,cases,2015-02-25,1
1625,Senegal,14.49632,-14.452312,cases,2015-02-26,1
1626,Senegal,14.49632,-14.452312,cases,2015-02-27,1
1627,Senegal,14.49632,-14.452312,cases,2015-03-02,1
1628,Senegal,14.49632,-14.452312,cases,2015-03-04,1
1629,Senegal,14.49632,-14.452312,cases,2015-03-05,1
1630,Senegal,14.49632,-14.452312,cases,2015-03-06,1
1631,Senegal,14.49632,-14.452312,cases,2015-03-10,1
1632,Senegal,14.49632,-14.452312,cases,2015-03-11,1
1633,Senegal,14.49632,-14.452312,cases,2015-03-12,1
1634,Senegal,14.49632,-14.452312,cases,2015-03-13,1
1635,Senegal,14.49632,-14.452312,cases,2015-03-16,1
1636,Senegal,14.49632,-14.452312,cases,2015-03-17,1
1637,Senegal,14.49632,-14.452312,cases,2015-03-18,1
1638,Senegal,14.49632,-14.452312,cases,2015-03-20,1
1639,Senegal,14.49632,-14.452312,cases,2015-03-23,1
1640,Senegal,14.49632,-14.452312,cases,2015-03-24,1
1641,Senegal,14.49632,-14.452312,cases,2015-03-25,1
1642,Senegal,14.49632,-14.452312,cases,2015-03-26,1
1643,Senegal,14.49632,-14.452312,cases,2015-03-27,1
1644,Senegal,14.49632,-14.452312,cases,2015-04-07,1
1645,Senegal,14.49632,-14.452312,cases,2015-04-09,1
1646,Senegal,14.49632,-14.452312,cases,2015-04-13,1
1647,Senegal,14.49632,-14.452312,cases,2015-04-14,1
1648,Senegal,14.49632,-14.452312,cases,2015-04-15,1
1649,Senegal,14.49632,-14.452312,cases,2015-04-16,1
1650,Senegal,14.49632,-14.452312,cases,2015-04-17,1
1651,Senegal,14.49632,-14.452312,cases,2015-04-20,1
1652,Senegal,14.49632,-14.452312,cases,2015-04-21,1
1653,Senegal,14.49632,-14.452312,cases,2015-04-22,1
1654,Senegal,14.49632,-14.452312,cases,2015-04-23,1
1655,Senegal,14.49632,-14.452312,cases,2015-04-24,1
1656,Senegal,14.49632,-14.452312,cases,2015-04-27,1
1657,Senegal,14.49632,-14.452312,cases,2015-04-28,1
1658,Senegal,14.49632,-14.452312,cases,2015-04-30,1
1659,Senegal,14.49632,-14.452312,cases,2015-05-01,1
1660,Senegal,14.49632,-14.452312,cases,2015-05-04,1
1661,Senegal,14.49632,-14.452312,cases,2015-05-05,1
1662,Senegal,14.49632,-14.452312,cases,2015-05-06,1
1663,Senegal,14.49632,-14.452312,cases,2015-05-07,1
1664,Senegal,14.49632,-14.452312,cases,2015-05-08,1
1665,Senegal,14.49632,-14.452312,cases,2015-05-11,1
1666,Senegal,14.49632,-14.452312,cases,2015-05-12,1
1667,Senegal,14.49632,-14.452312,cases,2015-05-13,1
1668,Senegal,14.49632,-14.452312,cases,2015-05-14,1
1669,Senegal,14.49632,-14.452312,cases,2015-05-15,1
1670,Senegal,14.49632,-14.452312,cases,2015-05-18,1
1671,Senegal,14.49632,-14.452312,cases,2015-05-19,1
1672,Senegal,14.49632,-14.452312,cases,2015-05-20,1
1673,Senegal,14.49632,-14.452312,cases,2015-05-21,1
1674,Senegal,14.49632,-14.452312,cases,2015-05-22,1
1675,Senegal,14.49632,-14.452312,cases,2015-05-25,1
1676,Senegal,14.49632,-14.452312,cases,2015-05-26,1
1677,Senegal,14.49632,-14.452312,cases,2015-05-27,1
1678,Senegal,14.49632,-14.452312,cases,2015-05-28,1
1679,Senegal,14.49632,-14.452312,cases,2015-05-29,1
1680,Senegal,14.49632,-14.452312,cases,2015-06-01,1
1681,Senegal,14.49632,-14.452312,cases,2015-06-02,1
1682,Senegal,14.49632,-14.452312,cases,2015-06-03,1
1683,Senegal,14.49632,-14.452312,cases,2015-06-04,1
1684,Senegal,14.49632,-14.452312,cases,2015-06-05,1
1685,Senegal,14.49632,-14.452312,cases,2015-06-08,1
1686,Senegal,14.49632,-14.452312,cases,2015-06-09,1
1687,Senegal,14.49632,-14.452312,cases,2015-06-10,1
1688,Senegal,14.49632,-14.452312,cases,2015-06-11,1
1689,Senegal,14.49632,-14.452312,cases,2015-06-12,1
1690,Senegal,14.49632,-14.452312,cases,2015-06-15,1
1691,Senegal,14.49632,-14.452312,cases,2015-06-16,1
1692,Senegal,14.49632,-14.452312,cases,2015-06-17,1
1693,Senegal,14.49632,-14.452312,cases,2015-06-18,1
1694,Senegal,14.49632,-14.452312,cases,2015-06-19,1
1695,Senegal,14.49632,-14.452312,cases,2015-06-22,1
1696,Senegal,14.49632,-14.452312,cases,2015-06-23,1
1697,Senegal,14.49632,-14.452312,cases,2015-06-24,1
1698,Senegal,14.49632,-14.452312,cases,2015-06-25,1
1699,Senegal,14.49632,-14.452312,cases,2015-06-26,1
1700,Senegal,14.49632,-14.452312,cases,2015-06-29,1
1701,Senegal,14.49632,-14.452312,cases,2015-06-30,1
1702,Senegal,14.49632,-14.452312,cases,2015-07-01,1
1703,Senegal,14.49632,-14.452312,cases,2015-07-02,1
1704,Senegal,14.49632,-14.452312,cases,2015-07-03,1
1705,Senegal,14.49632,-14.452312,cases,2015-07-06,1
1706,Senegal,14.49632,-14.452312,cases,2015-07-07,1
1707,Senegal,14.49632,-14.452312,cases,2015-07-08,1
1708,Senegal,14.49632,-14.452312,cases,2015-07-09,1
1709,Senegal,14.49632,-14.452312,cases,2015-07-10,1
1710,Senegal,14.49632,-14.452312,cases,2015-07-13,1
1711,Senegal,14.49632,-14.452312,cases,2015-07-14,1
1712,Senegal,14.49632,-14.452312,cases,2015-07-15,1
1713,Senegal,14.49632,-14.452312,cases,2015-07-16,1
1714,Senegal,14.49632,-14.452312,cases,2015-07-17,1
1715,Senegal,14.49632,-14.452312,cases,2015-07-20,1
1716,Senegal,14.49632,-14.452312,cases,2015-07-21,1
1717,Senegal,14.49632,-14.452312,cases,2015-07-22,1
1718,Senegal,14.49632,-14.452312,cases,2015-07-23,1
1719,Senegal,14.49632,-14.452312,cases,2015-07-24,1
1720,Senegal,14.49632,-14.452312,cases,2015-07-27,1
1721,Senegal,14.49632,-14.452312,cases,2015-07-28,1
1722,Senegal,14.49632,-14.452312,cases,2015-07-29,1
1723,Senegal,14.49632,-14.452312,cases,2015-07-30,1
1724,Senegal,14.49632,-14.452312,cases,2015-07-31,1
1725,Senegal,14.49632,-14.452312,cases,2015-08-03,1
1726,Senegal,14.49632,-14.452312,cases,2015-08-04,1
1727,Senegal,14.49632,-14.452312,cases,2015-08-05,1
1728,Senegal,14.49632,-14.452312,cases,2015-08-06,1
1729,Senegal,14.49632,-14.452312,cases,2015-08-07,1
1730,Senegal,14.49632,-14.452312,cases,2015-08-10,1
1731,Senegal,14.49632,-14.452312,cases,2015-08-11,1
1732,Senegal,14.49632,-14.452312,cases,2015-08-12,1
1733,Senegal,14.49632,-14.452312,cases,2015-08-13,1
1734,Senegal,14.49632,-14.452312,cases,2015-08-14,1
1735,Senegal,14.49632,-14.452312,cases,2015-08-17,1
1736,Senegal,14.49632,-14.452312,cases,2015-08-18,1
1737,Senegal,14.49632,-14.452312,cases,2015-08-19,1
1738,Senegal,14.49632,-14.452312,cases,2015-08-20,1
1739,Senegal,14.49632,-14.452312,cases,2015-08-21,1
1740,Senegal,14.49632,-14.452312,cases,2015-08-24,1
1741,Senegal,14.49632,-14.452312,cases,2015-08-25,1
1742,Senegal,14.49632,-14.452312,cases,2015-08-26,1
1743,Senegal,14.49632,-14.452312,cases,2015-08-27,1
1744,Senegal,14.49632,-14.452312,cases,2015-08-28,1
1745,Senegal,14.49632,-14.452312,cases,2015-08-31,1
1746,Senegal,14.49632,-14.452312,cases,2015-09-01,1
1747,Senegal,14.49632,-14.452312,cases,2015-09-02,1
1748,Senegal,14.49632,-14.452312,cases,2015-09-03,1
1749,Senegal,14.49632,-14.452312,cases,2015-09-04,1
1750,Senegal,14.49632,-14.452312,cases,2015-09-07,1
1751,Senegal,14.49632,-14.452312,cases,2015-09-08,1
1752,Senegal,14.49632,-14.452312,cases,2015-09-09,1
1753,Senegal,14.49632,-14.452312,cases,2015-09-10,1
1754,Senegal,14.49632,-14.452312,cases,2015-09-11,1
1755,Senegal,14.49632,-14.452312,cases,2015-09-14,1
1756,Senegal,14.49632,-14.452312,cases,2015-09-15,1
1757,Senegal,14.49632,-14.452312,cases,2015-09-16,1
1758,Senegal,14.49632,-14.452312,cases,2015-09-17,1
1759,Senegal,14.49632,-14.452312,cases,2015-09-18,1
1760,Senegal,14.49632,-14.452312,cases,2015-09-21,1
1761,Senegal,14.49632,-14.452312,cases,2015-09-22,1
1762,Senegal,14.49632,-14.452312,cases,2015-09-23,1
1763,Senegal,14.49632,-14.452312,cases,2015-09-24,1
1764,Senegal,14.49632,-14.452312,cases,2015-09-25,1
1765,Senegal,14.49632,-14.452312,cases,2015-09-28,1
1766,Senegal,14.49632,-14.452312,cases,2015-09-29,1
1767,Senegal,14.49632,-14.452312,cases,2015-09-30,1
1768,Senegal,14.49632,-14.452312,cases,2015-10-01,1
1769,Senegal,14.49632,-14.452312,cases,2015-10-02,1
1770,Senegal,14.49632,-14.452312,cases,2015-10-05,1
1771,Senegal,14.49632,-14.452312,cases,2015-10-06,1
1772,Senegal,14.49632,-14.452312,cases,2015-10-07,1
1773,Senegal,14.49632,-14.452312,cases,2015-10-08,1
1774,Senegal,14.49632,-14.452312,cases,2015-10-09,1
1775,Senegal,14.49632,-14.452312,cases,2015-10-13,1
1776,Senegal,14.49632,-14.452312,cases,2015-10-15,1
1777,Senegal,14.49632,-14.452312,cases,2015-10-16,1
1778,Senegal,14.49632,-14.452312,cases,2015-10-20,1
1779,Senegal,14.49632,-14.452312,cases,2015-10-22,1
1780,Senegal,14.49632,-14.452312,cases,2015-10-23,1
1781,Senegal,14.49632,-14.452312,cases,2015-10-26,1
1782,Senegal,14.49632,-14.452312,cases,2015-10-27,1
1783,Senegal,14.49632,-14.452312,cases,2015-10-29,1
1784,Senegal,14.49632,-14.452312,cases,2015-10-30,1
1785,Senegal,14.49632,-14.452312,cases,2015-11-03,1
1786,Senegal,14.49632,-14.452312,cases,2015-11-05,1
1787,Senegal,14.49632,-14.452312,cases,2015-11-06,1
1788,Senegal,14.49632,-14.452312,cases,2015-11-10,1
1789,Senegal,14.49632,-14.452312,cases,2015-11-11,1
1790,Senegal,14.49632,-14.452312,cases,2015-11-12,1
1791,Senegal,14.49632,-14.452312,cases,2015-11-16,1
1792,Senegal,14.49632,-14.452312,cases,2015-11-17,1
1793,Senegal,14.49632,-14.452312,cases,2015-11-20,1
1794,Senegal,14.49632,-14.452312,cases,2015-11-24,1
1795,Senegal,14.49632,-14.452312,cases,2015-11-26,1
1796,Senegal,14.49632,-14.452312,cases,2015-12-01,1
1797,Senegal,14.49632,-14.452312,cases,2015-12-02,1
1798,Senegal,14.49632,-14.452312,cases,2015-12-03,1
1799,Senegal,14.49632,-14.452312,cases,2015-12-09,1
1800,Senegal,14.49632,-14.452312,cases,2015-12-10,1
1801,Senegal,14.49632,-14.452312,cases,2015-12-11,1
1802,Senegal,14.49632,-14.452312,cases,2015-12-15,1
1803,Senegal,14.49632,-14.452312,cases,2015-12-16,1
1804,Senegal,14.49632,-14.452312,cases,2015-12-17,1
1805,Senegal,14.49632,-14.452312,cases,2015-12-22,1
1806,Senegal,14.49632,-14.452312,cases,2015-12-23,1
1807,Senegal,14.49632,-14.452312,cases,2015-12-29,1
1808,Senegal,14.49632,-14.452312,cases,2016-03-23,1
1809,Senegal,14.49632,-14.452312,death,2014-09-05,0
1810,Senegal,14.49632,-14.452312,death,2014-09-08,0
1811,Senegal,14.49632,-14.452312,death,2014-09-12,0
1812,Senegal,14.49632,-14.452312,death,2014-09-16,0
1813,Senegal,14.49632,-14.452312,death,2014-09-18,0
1814,Senegal,14.49632,-14.452312,death,2014-09-22,0
1815,Senegal,14.49632,-14.452312,death,2014-09-24,0
1816,Senegal,14.49632,-14.452312,death,2014-09-26,0
1817,Senegal,14.49632,-14.452312,death,2014-10-01,0
1818,Senegal,14.49632,-14.452312,death,2014-10-03,0
1819,Senegal,14.49632,-14.452312,death,2014-10-08,0
1820,Senegal,14.49632,-14.452312,death,2014-10-10,0
1821,Senegal,14.49632,-14.452312,death,2014-10-15,0
1822,Senegal,14.49632,-14.452312,death,2014-10-17,0
1823,Senegal,14.49632,-14.452312,death,2014-10-22,0
1824,Senegal,14.49632,-14.452312,death,2014-10-25,0
1825,Senegal,14.49632,-14.452312,death,2014-10-29,0
1826,Senegal,14.49632,-14.452312,death,2014-10-31,0
1827,Senegal,14.49632,-14.452312,death,2014-11-05,0
1828,Senegal,14.49632,-14.452312,death,2014-11-07,0
1829,Senegal,14.49632,-14.452312,death,2014-11-12,0
1830,Senegal,14.49632,-14.452312,death,2014-11-14,0
1831,Senegal,14.49632,-14.452312,death,2014-11-19,0
1832,Senegal,14.49632,-14.452312,death,2014-11-21,0
1833,Senegal,14.49632,-14.452312,death,2014-11-26,0
1834,Senegal,14.49632,-14.452312,death,2014-12-01,0
